REPORTING YEAR|PARENT_COMPANY|GAS|SECTOR|GHG_CONTRIBUTION|2018_UPSTREAM_RANK|2018_MIDSTREAM_RANK|2018_OVERALL_RANK|STANDARD_COMPANY_NAME
2018|CONOCOPHILLIPS|CH4|Upstream|35.3648|5.0|16.0|10.0|CONOCOPHILLIPS
2018|CONOCOPHILLIPS|CH4|Midstream|27768.433999999997|5.0|16.0|10.0|CONOCOPHILLIPS
2018|CONOCOPHILLIPS|CO2|Midstream|2012225.176|5.0|16.0|10.0|CONOCOPHILLIPS
2017|CONOCOPHILLIPS|N2O|Midstream|1004.259|5.0|16.0|10.0|CONOCOPHILLIPS
2017|CONOCOPHILLIPS|CO2|Upstream|4780.0512|5.0|16.0|10.0|CONOCOPHILLIPS
2017|CONOCOPHILLIPS|CO2|Midstream|1995316.5489999999|5.0|16.0|10.0|CONOCOPHILLIPS
2017|CONOCOPHILLIPS|CH4|Upstream|97.96000000000001|5.0|16.0|10.0|CONOCOPHILLIPS
2017|CONOCOPHILLIPS|N2O|Upstream|3.4224|5.0|16.0|10.0|CONOCOPHILLIPS
2018|EOG RESOURCES INC|N2O|Upstream|2694.0|6.0|20.0|12.0|EOG RESOURCES
2018|EOG RESOURCES INC|N2O|Midstream|1044.0|6.0|20.0|12.0|EOG RESOURCES
2018|EOG RESOURCES INC|CO2|Midstream|2151277.0|6.0|20.0|12.0|EOG RESOURCES
2018|EOG RESOURCES INC|CH4|Midstream|121696.0|6.0|20.0|12.0|EOG RESOURCES
2017|EOG RESOURCES INC|N2O|Upstream|2209.0|6.0|20.0|12.0|EOG RESOURCES
2017|EOG RESOURCES INC|N2O|Midstream|776.0|6.0|20.0|12.0|EOG RESOURCES
2017|EOG RESOURCES INC|CO2|Upstream|1979567.0|6.0|20.0|12.0|EOG RESOURCES
2017|EOG RESOURCES INC|CO2|Midstream|1536924.0|6.0|20.0|12.0|EOG RESOURCES
2017|EOG RESOURCES INC|CH4|Upstream|894121.0|6.0|20.0|12.0|EOG RESOURCES
2018|EOG RESOURCES INC|CO2|Upstream|2401182.0|6.0|20.0|12.0|EOG RESOURCES
2018|EOG RESOURCES INC|CH4|Upstream|541551.0|6.0|20.0|12.0|EOG RESOURCES
2015|EOG RESOURCES INC|CH4|Upstream|2551278.0|6.0|20.0|12.0|EOG RESOURCES
2015|EOG RESOURCES INC|CH4|Midstream|6866.0|6.0|20.0|12.0|EOG RESOURCES
2016|EOG RESOURCES INC|N2O|Upstream|1720.0|6.0|20.0|12.0|EOG RESOURCES
2016|EOG RESOURCES INC|N2O|Midstream|651.0|6.0|20.0|12.0|EOG RESOURCES
2016|EOG RESOURCES INC|CO2|Upstream|1875423.0|6.0|20.0|12.0|EOG RESOURCES
2016|EOG RESOURCES INC|CO2|Midstream|1304977.0|6.0|20.0|12.0|EOG RESOURCES
2017|EOG RESOURCES INC|CH4|Midstream|119176.0|6.0|20.0|12.0|EOG RESOURCES
2016|EOG RESOURCES INC|CH4|Midstream|135017.0|6.0|20.0|12.0|EOG RESOURCES
2015|EOG RESOURCES INC|N2O|Upstream|2054.0|6.0|20.0|12.0|EOG RESOURCES
2015|EOG RESOURCES INC|N2O|Midstream|168.0|6.0|20.0|12.0|EOG RESOURCES
2015|EOG RESOURCES INC|CO2|Upstream|1861475.0|6.0|20.0|12.0|EOG RESOURCES
2015|EOG RESOURCES INC|CO2|Midstream|352028.0|6.0|20.0|12.0|EOG RESOURCES
2016|EOG RESOURCES INC|CH4|Upstream|832315.0|6.0|20.0|12.0|EOG RESOURCES
2011|WHITING PETROLEUM CORP|N2O|Upstream|4.2490000000000006|7.0|279.0|23.0|WHITING OIL AND GAS
2012|WHITING PETROLEUM CORP|CH4|Upstream|750.6768999999999|7.0|279.0|23.0|WHITING OIL AND GAS
2012|WHITING PETROLEUM CORP|CO2|Upstream|7782.650500000002|7.0|279.0|23.0|WHITING OIL AND GAS
2012|WHITING PETROLEUM CORP|N2O|Upstream|4.2490000000000006|7.0|279.0|23.0|WHITING OIL AND GAS
2013|WHITING PETROLEUM CORP|CH4|Upstream|989.1065|7.0|279.0|23.0|WHITING OIL AND GAS
2013|WHITING PETROLEUM CORP|CO2|Upstream|6950.0893000000015|7.0|279.0|23.0|WHITING OIL AND GAS
2013|WHITING PETROLEUM CORP|N2O|Upstream|5.5844000000000005|7.0|279.0|23.0|WHITING OIL AND GAS
2014|WHITING PETROLEUM CORP|CH4|Upstream|986.7999000000001|7.0|279.0|23.0|WHITING OIL AND GAS
2014|WHITING PETROLEUM CORP|CO2|Upstream|6524.885800000001|7.0|279.0|23.0|WHITING OIL AND GAS
2014|WHITING PETROLEUM CORP|N2O|Upstream|3.2171000000000003|7.0|279.0|23.0|WHITING OIL AND GAS
2018|WHITING PETROLEUM CORP|CO2|Upstream|1746.946|7.0|279.0|23.0|WHITING OIL AND GAS
2018|WHITING PETROLEUM CORP|N2O|Upstream|1.0926000000000002|7.0|279.0|23.0|WHITING OIL AND GAS
2018|WHITING PETROLEUM CORP|CH4|Upstream|1086.7728000000002|7.0|279.0|23.0|WHITING OIL AND GAS
2017|WHITING PETROLEUM CORP|N2O|Upstream|0.9712000000000001|7.0|279.0|23.0|WHITING OIL AND GAS
2017|WHITING PETROLEUM CORP|CH4|Upstream|1090.8397|7.0|279.0|23.0|WHITING OIL AND GAS
2016|WHITING PETROLEUM CORP|N2O|Upstream|0.9105000000000001|7.0|279.0|23.0|WHITING OIL AND GAS
2016|WHITING PETROLEUM CORP|CO2|Upstream|1753.3195|7.0|279.0|23.0|WHITING OIL AND GAS
2016|WHITING PETROLEUM CORP|CH4|Upstream|1092.1144|7.0|279.0|23.0|WHITING OIL AND GAS
2015|WHITING PETROLEUM CORP|N2O|Upstream|2.428|7.0|279.0|23.0|WHITING OIL AND GAS
2015|WHITING PETROLEUM CORP|CO2|Upstream|3937.4269000000004|7.0|279.0|23.0|WHITING OIL AND GAS
2015|WHITING PETROLEUM CORP|CH4|Upstream|1093.0856|7.0|279.0|23.0|WHITING OIL AND GAS
2017|WHITING PETROLEUM CORP|CO2|Upstream|1744.2145|7.0|279.0|23.0|WHITING OIL AND GAS
2011|WHITING PETROLEUM CORP|CH4|Upstream|736.5944999999999|7.0|279.0|23.0|WHITING OIL AND GAS
2016|WHITING PETROLEUM CORP|N2O|Midstream|64.0|7.0|279.0|23.0|WHITING OIL AND GAS
2016|WHITING PETROLEUM CORP|CH4|Midstream|4539.0|7.0|279.0|23.0|WHITING OIL AND GAS
2016|WHITING PETROLEUM CORP|CH4|Upstream|190151.0|7.0|279.0|23.0|WHITING OIL AND GAS
2016|WHITING PETROLEUM CORP|CO2|Midstream|115013.0|7.0|279.0|23.0|WHITING OIL AND GAS
2016|WHITING PETROLEUM CORP|CO2|Upstream|1145342.0|7.0|279.0|23.0|WHITING OIL AND GAS
2016|WHITING PETROLEUM CORP|N2O|Upstream|651.0|7.0|279.0|23.0|WHITING OIL AND GAS
2017|WHITING PETROLEUM CORP|CH4|Upstream|200084.0|7.0|279.0|23.0|WHITING OIL AND GAS
2012|WHITING PETROLEUM CORP|N2O|Upstream|299.0|7.0|279.0|23.0|WHITING OIL AND GAS
2012|WHITING PETROLEUM CORP|N2O|Midstream|43.0|7.0|279.0|23.0|WHITING OIL AND GAS
2012|WHITING PETROLEUM CORP|CO2|Upstream|413780.0|7.0|279.0|23.0|WHITING OIL AND GAS
2012|WHITING PETROLEUM CORP|CO2|Midstream|79163.0|7.0|279.0|23.0|WHITING OIL AND GAS
2017|WHITING PETROLEUM CORP|N2O|Upstream|1285.0|7.0|279.0|23.0|WHITING OIL AND GAS
2012|WHITING PETROLEUM CORP|CH4|Upstream|104874.0|7.0|279.0|23.0|WHITING OIL AND GAS
2012|WHITING PETROLEUM CORP|CH4|Midstream|2984.0|7.0|279.0|23.0|WHITING OIL AND GAS
2011|WHITING PETROLEUM CORP|N2O|Upstream|369.0|7.0|279.0|23.0|WHITING OIL AND GAS
2011|WHITING PETROLEUM CORP|N2O|Midstream|47.0|7.0|279.0|23.0|WHITING OIL AND GAS
2011|WHITING PETROLEUM CORP|CO2|Upstream|346971.0|7.0|279.0|23.0|WHITING OIL AND GAS
2011|WHITING PETROLEUM CORP|CO2|Midstream|85959.0|7.0|279.0|23.0|WHITING OIL AND GAS
2011|WHITING PETROLEUM CORP|CH4|Upstream|143736.0|7.0|279.0|23.0|WHITING OIL AND GAS
2011|WHITING PETROLEUM CORP|CH4|Midstream|3366.0|7.0|279.0|23.0|WHITING OIL AND GAS
2015|WHITING PETROLEUM CORP|N2O|Upstream|1386.0|7.0|279.0|23.0|WHITING OIL AND GAS
2017|WHITING PETROLEUM CORP|CO2|Upstream|1568315.0|7.0|279.0|23.0|WHITING OIL AND GAS
2013|WHITING PETROLEUM CORP|CH4|Midstream|1117.0|7.0|279.0|23.0|WHITING OIL AND GAS
2013|WHITING PETROLEUM CORP|CO2|Midstream|39645.0|7.0|279.0|23.0|WHITING OIL AND GAS
2018|WHITING PETROLEUM CORP|N2O|Upstream|1405.0|7.0|279.0|23.0|WHITING OIL AND GAS
2018|WHITING PETROLEUM CORP|CO2|Upstream|2375933.0|7.0|279.0|23.0|WHITING OIL AND GAS
2018|WHITING PETROLEUM CORP|CH4|Upstream|492341.0|7.0|279.0|23.0|WHITING OIL AND GAS
2011|WHITING PETROLEUM CORP|CO2|Upstream|9657.1272|7.0|279.0|23.0|WHITING OIL AND GAS
2015|WHITING PETROLEUM CORP|CH4|Midstream|3613.0|7.0|279.0|23.0|WHITING OIL AND GAS
2015|WHITING PETROLEUM CORP|CH4|Upstream|221962.0|7.0|279.0|23.0|WHITING OIL AND GAS
2015|WHITING PETROLEUM CORP|CO2|Midstream|101964.0|7.0|279.0|23.0|WHITING OIL AND GAS
2015|WHITING PETROLEUM CORP|CO2|Upstream|2112305.0|7.0|279.0|23.0|WHITING OIL AND GAS
2013|WHITING PETROLEUM CORP|CH4|Upstream|121110.0|7.0|279.0|23.0|WHITING OIL AND GAS
2015|WHITING PETROLEUM CORP|N2O|Midstream|56.0|7.0|279.0|23.0|WHITING OIL AND GAS
2014|WHITING PETROLEUM CORP|N2O|Midstream|30.0|7.0|279.0|23.0|WHITING OIL AND GAS
2014|WHITING PETROLEUM CORP|CO2|Upstream|1927862.0|7.0|279.0|23.0|WHITING OIL AND GAS
2014|WHITING PETROLEUM CORP|CO2|Midstream|54874.0|7.0|279.0|23.0|WHITING OIL AND GAS
2014|WHITING PETROLEUM CORP|CH4|Upstream|179739.0|7.0|279.0|23.0|WHITING OIL AND GAS
2014|WHITING PETROLEUM CORP|CH4|Midstream|2304.0|7.0|279.0|23.0|WHITING OIL AND GAS
2013|WHITING PETROLEUM CORP|N2O|Upstream|536.0|7.0|279.0|23.0|WHITING OIL AND GAS
2013|WHITING PETROLEUM CORP|N2O|Midstream|22.0|7.0|279.0|23.0|WHITING OIL AND GAS
2013|WHITING PETROLEUM CORP|CO2|Upstream|698286.0|7.0|279.0|23.0|WHITING OIL AND GAS
2014|WHITING PETROLEUM CORP|N2O|Upstream|1305.0|7.0|279.0|23.0|WHITING OIL AND GAS
2013|BP AMERICA INC|CO2|Midstream|1070130.0507999999|8.0|8.0|6.0|BP AMERICA
2013|BP AMERICA INC|CH4|Upstream|2277428.25|8.0|8.0|6.0|BP AMERICA
2013|BP AMERICA INC|CH4|Midstream|56474.768000000004|8.0|8.0|6.0|BP AMERICA
2013|BP AMERICA INC|CO2|Upstream|662211.5|8.0|8.0|6.0|BP AMERICA
2015|BP AMERICA INC|CH4|Midstream|28662.0|8.0|8.0|6.0|BP AMERICA
2013|BP AMERICA INC|N2O|Upstream|694.75|8.0|8.0|6.0|BP AMERICA
2016|BP AMERICA INC|CO2|Midstream|3512649.0|8.0|8.0|6.0|BP AMERICA
2016|BP AMERICA INC|CO2|Upstream|1052545.6800000002|8.0|8.0|6.0|BP AMERICA
2016|BP AMERICA INC|N2O|Midstream|1965.5|8.0|8.0|6.0|BP AMERICA
2015|BP AMERICA INC|N2O|Upstream|1366.6|8.0|8.0|6.0|BP AMERICA
2017|BP AMERICA INC|CH4|Midstream|487876.0|8.0|8.0|6.0|BP AMERICA
2017|BP AMERICA INC|CH4|Upstream|1527945.72|8.0|8.0|6.0|BP AMERICA
2017|BP AMERICA INC|CO2|Midstream|3912598.0|8.0|8.0|6.0|BP AMERICA
2017|BP AMERICA INC|CO2|Upstream|1174057.6400000001|8.0|8.0|6.0|BP AMERICA
2017|BP AMERICA INC|N2O|Midstream|2184.5|8.0|8.0|6.0|BP AMERICA
2017|BP AMERICA INC|N2O|Upstream|985.56|8.0|8.0|6.0|BP AMERICA
2018|BP AMERICA INC|CH4|Midstream|423024.75|8.0|8.0|6.0|BP AMERICA
2018|BP AMERICA INC|CH4|Upstream|1699003.66|8.0|8.0|6.0|BP AMERICA
2018|BP AMERICA INC|CO2|Midstream|3828058.25|8.0|8.0|6.0|BP AMERICA
2018|BP AMERICA INC|CO2|Upstream|1054715.6600000001|8.0|8.0|6.0|BP AMERICA
2018|BP AMERICA INC|N2O|Midstream|2106.25|8.0|8.0|6.0|BP AMERICA
2018|BP AMERICA INC|N2O|Upstream|998.48|8.0|8.0|6.0|BP AMERICA
2015|BP AMERICA INC|N2O|Midstream|119.5|8.0|8.0|6.0|BP AMERICA
2015|BP AMERICA INC|CO2|Upstream|933523.69|8.0|8.0|6.0|BP AMERICA
2015|BP AMERICA INC|CO2|Midstream|274241.0|8.0|8.0|6.0|BP AMERICA
2015|BP AMERICA INC|CH4|Upstream|2534313.75|8.0|8.0|6.0|BP AMERICA
2012|BP AMERICA INC|N2O|Upstream|693.75|8.0|8.0|6.0|BP AMERICA
2014|BP AMERICA INC|N2O|Upstream|889.0|8.0|8.0|6.0|BP AMERICA
2014|BP AMERICA INC|N2O|Midstream|128.0|8.0|8.0|6.0|BP AMERICA
2014|BP AMERICA INC|CO2|Upstream|701814.0|8.0|8.0|6.0|BP AMERICA
2014|BP AMERICA INC|CO2|Midstream|279216.0|8.0|8.0|6.0|BP AMERICA
2014|BP AMERICA INC|CH4|Upstream|2316193.0|8.0|8.0|6.0|BP AMERICA
2014|BP AMERICA INC|CH4|Midstream|31744.0|8.0|8.0|6.0|BP AMERICA
2013|BP AMERICA INC|N2O|Midstream|544.1976|8.0|8.0|6.0|BP AMERICA
2012|BP AMERICA INC|N2O|Midstream|533.5492|8.0|8.0|6.0|BP AMERICA
2016|BP AMERICA INC|N2O|Upstream|1206.52|8.0|8.0|6.0|BP AMERICA
2012|BP AMERICA INC|CO2|Midstream|1056202.212|8.0|8.0|6.0|BP AMERICA
2015|BP AMERICA INC|N2O|Upstream|35.233000000000004|8.0|8.0|6.0|BP AMERICA
2016|BP AMERICA INC|CH4|Midstream|20947.429200000002|8.0|8.0|6.0|BP AMERICA
2016|BP AMERICA INC|CH4|Upstream|3988.0553000000004|8.0|8.0|6.0|BP AMERICA
2016|BP AMERICA INC|CO2|Midstream|1470959.5402|8.0|8.0|6.0|BP AMERICA
2016|BP AMERICA INC|CO2|Upstream|49774.62|8.0|8.0|6.0|BP AMERICA
2016|BP AMERICA INC|N2O|Midstream|748.7904|8.0|8.0|6.0|BP AMERICA
2016|BP AMERICA INC|N2O|Upstream|50.6074|8.0|8.0|6.0|BP AMERICA
2017|BP AMERICA INC|CH4|Midstream|16734.4008|8.0|8.0|6.0|BP AMERICA
2017|BP AMERICA INC|CH4|Upstream|632.5925|8.0|8.0|6.0|BP AMERICA
2015|BP AMERICA INC|N2O|Midstream|732.1288|8.0|8.0|6.0|BP AMERICA
2017|BP AMERICA INC|CO2|Midstream|1450033.2637999998|8.0|8.0|6.0|BP AMERICA
2017|BP AMERICA INC|N2O|Midstream|738.8682|8.0|8.0|6.0|BP AMERICA
2017|BP AMERICA INC|N2O|Upstream|22.100700000000003|8.0|8.0|6.0|BP AMERICA
2018|BP AMERICA INC|CH4|Midstream|20248.447099999998|8.0|8.0|6.0|BP AMERICA
2018|BP AMERICA INC|CH4|Upstream|228.3739|8.0|8.0|6.0|BP AMERICA
2018|BP AMERICA INC|CO2|Midstream|1482490.4996|8.0|8.0|6.0|BP AMERICA
2018|BP AMERICA INC|CO2|Upstream|25746.3546|8.0|8.0|6.0|BP AMERICA
2018|BP AMERICA INC|N2O|Midstream|753.1939000000001|8.0|8.0|6.0|BP AMERICA
2018|BP AMERICA INC|N2O|Upstream|16.975900000000003|8.0|8.0|6.0|BP AMERICA
2011|BP AMERICA INC|CH4|Midstream|78262.5432|8.0|8.0|6.0|BP AMERICA
2017|BP AMERICA INC|CO2|Upstream|30867.9516|8.0|8.0|6.0|BP AMERICA
2015|BP AMERICA INC|CO2|Upstream|14640.2724|8.0|8.0|6.0|BP AMERICA
2015|BP AMERICA INC|CO2|Midstream|1439134.1405|8.0|8.0|6.0|BP AMERICA
2015|BP AMERICA INC|CH4|Upstream|14.733800000000002|8.0|8.0|6.0|BP AMERICA
2012|BP AMERICA INC|CH4|Upstream|1924480.0|8.0|8.0|6.0|BP AMERICA
2012|BP AMERICA INC|CH4|Midstream|63835.9292|8.0|8.0|6.0|BP AMERICA
2016|BP AMERICA INC|CH4|Upstream|2638031.14|8.0|8.0|6.0|BP AMERICA
2011|BP AMERICA INC|CH4|Midstream|16596.095999999998|8.0|8.0|6.0|BP AMERICA
2011|BP AMERICA INC|CO2|Midstream|1402670.28|8.0|8.0|6.0|BP AMERICA
2011|BP AMERICA INC|N2O|Midstream|713.592|8.0|8.0|6.0|BP AMERICA
2012|BP AMERICA INC|CH4|Midstream|18335.856|8.0|8.0|6.0|BP AMERICA
2012|BP AMERICA INC|CO2|Midstream|1385897.5680000002|8.0|8.0|6.0|BP AMERICA
2012|BP AMERICA INC|N2O|Midstream|704.8799999999999|8.0|8.0|6.0|BP AMERICA
2013|BP AMERICA INC|CH4|Midstream|22352.879999999997|8.0|8.0|6.0|BP AMERICA
2013|BP AMERICA INC|CO2|Midstream|1443992.088|8.0|8.0|6.0|BP AMERICA
2013|BP AMERICA INC|N2O|Midstream|733.3919999999999|8.0|8.0|6.0|BP AMERICA
2014|BP AMERICA INC|CH4|Midstream|24078.911999999997|8.0|8.0|6.0|BP AMERICA
2014|BP AMERICA INC|CO2|Midstream|1370304.936|8.0|8.0|6.0|BP AMERICA
2011|BP AMERICA INC|N2O|Upstream|797.5|8.0|8.0|6.0|BP AMERICA
2011|BP AMERICA INC|N2O|Midstream|529.368|8.0|8.0|6.0|BP AMERICA
2011|BP AMERICA INC|CO2|Upstream|848729.5|8.0|8.0|6.0|BP AMERICA
2011|BP AMERICA INC|CO2|Midstream|1049174.5784|8.0|8.0|6.0|BP AMERICA
2011|BP AMERICA INC|CH4|Upstream|1994461.0|8.0|8.0|6.0|BP AMERICA
2014|BP AMERICA INC|N2O|Midstream|720.192|8.0|8.0|6.0|BP AMERICA
2015|BP AMERICA INC|CH4|Midstream|26510.6844|8.0|8.0|6.0|BP AMERICA
2012|BP AMERICA INC|CO2|Upstream|689168.75|8.0|8.0|6.0|BP AMERICA
2016|BP AMERICA INC|CH4|Midstream|427610.0|8.0|8.0|6.0|BP AMERICA
2018|CONTINENTAL RESOURCES INC|CO2|Upstream|1983171.0|9.0|279.0|27.0|CONTINENTAL RESOURCES
2015|CONTINENTAL RESOURCES INC|CO2|Upstream|1407400.0|9.0|279.0|27.0|CONTINENTAL RESOURCES
2018|CONTINENTAL RESOURCES INC|N2O|Upstream|1082.0|9.0|279.0|27.0|CONTINENTAL RESOURCES
2018|CONTINENTAL RESOURCES INC|CH4|Upstream|441265.0|9.0|279.0|27.0|CONTINENTAL RESOURCES
2015|CONTINENTAL RESOURCES INC|N2O|Upstream|1358.0|9.0|279.0|27.0|CONTINENTAL RESOURCES
2017|CONTINENTAL RESOURCES INC|N2O|Upstream|977.0|9.0|279.0|27.0|CONTINENTAL RESOURCES
2017|CONTINENTAL RESOURCES INC|CO2|Upstream|1410086.0|9.0|279.0|27.0|CONTINENTAL RESOURCES
2017|CONTINENTAL RESOURCES INC|CH4|Upstream|311216.0|9.0|279.0|27.0|CONTINENTAL RESOURCES
2016|CONTINENTAL RESOURCES INC|N2O|Upstream|838.0|9.0|279.0|27.0|CONTINENTAL RESOURCES
2016|CONTINENTAL RESOURCES INC|CO2|Upstream|1402618.0|9.0|279.0|27.0|CONTINENTAL RESOURCES
2016|CONTINENTAL RESOURCES INC|CH4|Upstream|252056.0|9.0|279.0|27.0|CONTINENTAL RESOURCES
2015|CONTINENTAL RESOURCES INC|CH4|Upstream|229732.0|9.0|279.0|27.0|CONTINENTAL RESOURCES
2017|CHESAPEAKE ENERGY CORP|CH4|Upstream|1597361.0|10.0|227.0|29.0|CHESAPEAKE ENERGY
2017|CHESAPEAKE ENERGY CORP|CO2|Midstream|47827.0|10.0|227.0|29.0|CHESAPEAKE ENERGY
2017|CHESAPEAKE ENERGY CORP|CO2|Upstream|1554485.0|10.0|227.0|29.0|CHESAPEAKE ENERGY
2017|CHESAPEAKE ENERGY CORP|N2O|Midstream|56.0|10.0|227.0|29.0|CHESAPEAKE ENERGY
2017|CHESAPEAKE ENERGY CORP|N2O|Upstream|1619.0|10.0|227.0|29.0|CHESAPEAKE ENERGY
2018|CHESAPEAKE ENERGY CORP|N2O|Midstream|20.0|10.0|227.0|29.0|CHESAPEAKE ENERGY
2018|CHESAPEAKE ENERGY CORP|CH4|Upstream|1221011.0|10.0|227.0|29.0|CHESAPEAKE ENERGY
2018|CHESAPEAKE ENERGY CORP|CO2|Upstream|1106535.0|10.0|227.0|29.0|CHESAPEAKE ENERGY
2017|CHESAPEAKE ENERGY CORP|CH4|Midstream|13894.0|10.0|227.0|29.0|CHESAPEAKE ENERGY
2018|CHESAPEAKE ENERGY CORP|N2O|Upstream|1303.0|10.0|227.0|29.0|CHESAPEAKE ENERGY
2018|CHESAPEAKE ENERGY CORP|CH4|Midstream|4859.0|10.0|227.0|29.0|CHESAPEAKE ENERGY
2016|CHESAPEAKE ENERGY CORP|N2O|Upstream|1288.0|10.0|227.0|29.0|CHESAPEAKE ENERGY
2011|CHESAPEAKE ENERGY CORP|CH4|Midstream|9991.0|10.0|227.0|29.0|CHESAPEAKE ENERGY
2016|CHESAPEAKE ENERGY CORP|CO2|Upstream|1354044.0|10.0|227.0|29.0|CHESAPEAKE ENERGY
2011|CHESAPEAKE ENERGY CORP|CH4|Upstream|2204282.0|10.0|227.0|29.0|CHESAPEAKE ENERGY
2011|CHESAPEAKE ENERGY CORP|CO2|Midstream|418305.0|10.0|227.0|29.0|CHESAPEAKE ENERGY
2016|CHESAPEAKE ENERGY CORP|N2O|Midstream|139.0|10.0|227.0|29.0|CHESAPEAKE ENERGY
2011|CHESAPEAKE ENERGY CORP|CO2|Upstream|2398747.0|10.0|227.0|29.0|CHESAPEAKE ENERGY
2011|CHESAPEAKE ENERGY CORP|N2O|Midstream|71.0|10.0|227.0|29.0|CHESAPEAKE ENERGY
2011|CHESAPEAKE ENERGY CORP|N2O|Upstream|2354.0|10.0|227.0|29.0|CHESAPEAKE ENERGY
2012|CHESAPEAKE ENERGY CORP|CH4|Upstream|2204815.0|10.0|227.0|29.0|CHESAPEAKE ENERGY
2012|CHESAPEAKE ENERGY CORP|CO2|Upstream|2232378.0|10.0|227.0|29.0|CHESAPEAKE ENERGY
2012|CHESAPEAKE ENERGY CORP|N2O|Upstream|1875.0|10.0|227.0|29.0|CHESAPEAKE ENERGY
2013|CHESAPEAKE ENERGY CORP|CH4|Upstream|2696856.0|10.0|227.0|29.0|CHESAPEAKE ENERGY
2018|CHESAPEAKE ENERGY CORP|CO2|Midstream|14717.0|10.0|227.0|29.0|CHESAPEAKE ENERGY
2016|CHESAPEAKE ENERGY CORP|CO2|Midstream|217533.0|10.0|227.0|29.0|CHESAPEAKE ENERGY
2013|CHESAPEAKE ENERGY CORP|N2O|Upstream|2624.0|10.0|227.0|29.0|CHESAPEAKE ENERGY
2014|CHESAPEAKE ENERGY CORP|CH4|Upstream|2767333.0|10.0|227.0|29.0|CHESAPEAKE ENERGY
2014|CHESAPEAKE ENERGY CORP|CO2|Upstream|2432807.0|10.0|227.0|29.0|CHESAPEAKE ENERGY
2014|CHESAPEAKE ENERGY CORP|N2O|Upstream|1204.0|10.0|227.0|29.0|CHESAPEAKE ENERGY
2015|CHESAPEAKE ENERGY CORP|CH4|Upstream|2775382.0|10.0|227.0|29.0|CHESAPEAKE ENERGY
2015|CHESAPEAKE ENERGY CORP|CO2|Upstream|1802655.0|10.0|227.0|29.0|CHESAPEAKE ENERGY
2015|CHESAPEAKE ENERGY CORP|N2O|Upstream|1743.0|10.0|227.0|29.0|CHESAPEAKE ENERGY
2016|CHESAPEAKE ENERGY CORP|CH4|Midstream|147319.0|10.0|227.0|29.0|CHESAPEAKE ENERGY
2016|CHESAPEAKE ENERGY CORP|CH4|Upstream|2247422.0|10.0|227.0|29.0|CHESAPEAKE ENERGY
2013|CHESAPEAKE ENERGY CORP|CO2|Upstream|2579984.0|10.0|227.0|29.0|CHESAPEAKE ENERGY
2016|WPX ENERGY INC|CH4|Upstream|161076.0|11.0|158.0|33.0|WPX ENERGY
2016|WPX ENERGY INC|CH4|Midstream|9296.0|11.0|158.0|33.0|WPX ENERGY
2018|WPX ENERGY INC|CO2|Upstream|1737068.0|11.0|158.0|33.0|WPX ENERGY
2015|WPX ENERGY INC|CO2|Upstream|760807.0|11.0|158.0|33.0|WPX ENERGY
2015|WPX ENERGY INC|CH4|Upstream|719533.0|11.0|158.0|33.0|WPX ENERGY
2016|WPX ENERGY INC|CO2|Midstream|39889.0|11.0|158.0|33.0|WPX ENERGY
2015|WPX ENERGY INC|N2O|Upstream|602.0|11.0|158.0|33.0|WPX ENERGY
2016|WPX ENERGY INC|CO2|Upstream|296132.0|11.0|158.0|33.0|WPX ENERGY
2017|WPX ENERGY INC|CO2|Midstream|16497.0|11.0|158.0|33.0|WPX ENERGY
2016|WPX ENERGY INC|N2O|Upstream|244.0|11.0|158.0|33.0|WPX ENERGY
2017|WPX ENERGY INC|CH4|Midstream|40832.0|11.0|158.0|33.0|WPX ENERGY
2017|WPX ENERGY INC|CH4|Upstream|156040.0|11.0|158.0|33.0|WPX ENERGY
2017|WPX ENERGY INC|CO2|Upstream|1181045.0|11.0|158.0|33.0|WPX ENERGY
2017|WPX ENERGY INC|N2O|Midstream|9.0|11.0|158.0|33.0|WPX ENERGY
2017|WPX ENERGY INC|N2O|Upstream|674.0|11.0|158.0|33.0|WPX ENERGY
2018|WPX ENERGY INC|CH4|Midstream|26712.0|11.0|158.0|33.0|WPX ENERGY
2018|WPX ENERGY INC|CH4|Upstream|240291.0|11.0|158.0|33.0|WPX ENERGY
2016|WPX ENERGY INC|N2O|Midstream|21.0|11.0|158.0|33.0|WPX ENERGY
2018|WPX ENERGY INC|CO2|Midstream|40318.0|11.0|158.0|33.0|WPX ENERGY
2018|WPX ENERGY INC|N2O|Upstream|1220.0|11.0|158.0|33.0|WPX ENERGY
2018|WPX ENERGY INC|N2O|Midstream|22.0|11.0|158.0|33.0|WPX ENERGY
2015|ANADARKO PETROLEUM CORP|CH4|Midstream|101854.0|12.0|12.0|11.0|ANADARKO PETROLEUM
2015|ANADARKO PETROLEUM CORP|CO2|Upstream|1041672.0142|12.0|12.0|11.0|ANADARKO PETROLEUM
2015|ANADARKO PETROLEUM CORP|N2O|Midstream|559.0|12.0|12.0|11.0|ANADARKO PETROLEUM
2015|ANADARKO PETROLEUM CORP|N2O|Upstream|1904.304|12.0|12.0|11.0|ANADARKO PETROLEUM
2016|ANADARKO PETROLEUM CORP|CH4|Midstream|1142004.0|12.0|12.0|11.0|ANADARKO PETROLEUM
