|REPORT_YEAR|OIL|GAS|WATER|DAYS|RUNS|GAS_SOLD|FLARED|COMPANY
831|2014|4500.0|7016.0|88770.0|308.0|4734.0|0.0|0.0|FRAM OPERATING
832|2015|306.0|1518.0|11572.0|60.0|575.0|0.0|461.0|FRAM OPERATING
833|2016|95.0|175.0|1778.0|11.0|295.0|0.0|108.0|FRAM OPERATING
834|2017|0.0|0.0|0.0|0.0|0.0|0.0|0.0|FRAM OPERATING
835|2018|0.0|0.0|0.0|0.0|0.0|0.0|0.0|FRAM OPERATING
836|2012|1024.0|0.0|0.0|0.0|1156.0|0.0|0.0|FRONTIER VENTURES
837|2013|259.0|0.0|0.0|0.0|641.0|0.0|0.0|FRONTIER VENTURES
838|2014|1422.0|0.0|0.0|0.0|1851.0|0.0|0.0|FRONTIER VENTURES
839|2015|1551.0|0.0|0.0|0.0|1104.0|0.0|0.0|FRONTIER VENTURES
840|2016|1266.0|0.0|0.0|0.0|988.0|0.0|0.0|FRONTIER VENTURES
841|2017|867.0|0.0|0.0|0.0|607.0|0.0|0.0|FRONTIER VENTURES
842|2017|75672.0|31142.0|313179.0|1881.0|74985.0|0.0|31142.0|FUTURE ACQUISITION COMPANY
843|2018|167484.0|109992.0|502115.0|3043.0|165535.0|0.0|96192.0|FUTURE ACQUISITION COMPANY
844|2019|216308.0|166970.0|580019.0|3989.0|219537.0|0.0|140503.0|FUTURE ACQUISITION COMPANY
845|2009|185599.0|21965.0|2226627.0|28086.0|185444.0|6114.0|0.0|G3 OPERATING
846|2010|175981.0|17778.0|2248169.0|30041.0|177821.0|3863.0|0.0|G3 OPERATING
847|2011|310542.0|106751.0|2276039.0|27896.0|367659.0|40915.0|0.0|G3 OPERATING
848|2012|970991.0|674272.0|3593250.0|35251.0|1151094.0|410201.0|0.0|G3 OPERATING
849|2013|1606884.0|1548316.0|2122256.0|18478.0|1955529.0|409288.0|0.0|G3 OPERATING
850|2012|34564.0|109678.0|12050.0|147.0|34341.0|0.0|0.0|GADECO
851|2013|101879.0|653913.0|35065.0|485.0|100974.0|0.0|0.0|GADECO
852|2014|47404.0|58657.0|3919.0|736.0|46849.0|0.0|0.0|GADECO
853|2015|25904.0|22565.0|14738.0|353.0|39467.0|6190.0|13139.0|GADECO
854|2016|195707.0|198617.0|126450.0|525.0|195388.0|190105.0|8267.0|GADECO
855|2017|273485.0|352908.0|194504.0|1339.0|273388.0|307461.0|45375.0|GADECO
856|2018|211947.0|357648.0|194464.0|1785.0|210851.0|262247.0|75700.0|GADECO
857|2019|167741.0|297734.0|162677.0|1963.0|168202.0|113960.0|161830.0|GADECO
858|2009|3057.0|2703.0|927.0|477.0|2970.0|489.0|0.0|GALAXY OIL
859|2010|2637.0|1920.0|1397.0|480.0|2771.0|188.0|0.0|GALAXY OIL
860|2011|2084.0|1594.0|1845.0|314.0|2143.0|122.0|0.0|GALAXY OIL
861|2012|1276.0|1101.0|1657.0|169.0|1263.0|4.0|0.0|GALAXY OIL
862|2013|1443.0|1257.0|1366.0|204.0|1384.0|0.0|0.0|GALAXY OIL
863|2014|1344.0|1150.0|1303.0|152.0|1383.0|0.0|0.0|GALAXY OIL
864|2015|876.0|772.0|1381.0|148.0|725.0|0.0|255.0|GALAXY OIL
865|2016|787.0|644.0|1056.0|122.0|812.0|0.0|204.0|GALAXY OIL
866|2017|860.0|593.0|1051.0|140.0|855.0|0.0|51.0|GALAXY OIL
867|2018|1315.0|945.0|2186.0|209.0|1349.0|0.0|53.0|GALAXY OIL
868|2019|701.0|468.0|1667.0|173.0|918.0|0.0|10.0|GALAXY OIL
869|2010|1231.0|0.0|53283.0|199.0|981.0|0.0|0.0|GENESIS ST OPERATING
870|2011|1954.0|0.0|79240.0|328.0|2082.0|0.0|0.0|GENESIS ST OPERATING
871|2012|1730.0|0.0|79746.0|321.0|1766.0|0.0|0.0|GENESIS ST OPERATING
872|2013|643.0|0.0|32614.0|92.0|718.0|0.0|0.0|GENESIS ST OPERATING
873|2014|155.0|0.0|7621.0|23.0|381.0|0.0|0.0|GENESIS ST OPERATING
874|2015|0.0|0.0|0.0|0.0|0.0|0.0|0.0|GENESIS ST OPERATING
875|2016|0.0|0.0|0.0|0.0|0.0|0.0|0.0|GENESIS ST OPERATING
876|2017|0.0|0.0|0.0|0.0|0.0|0.0|0.0|GENESIS ST OPERATING
877|2011|7719.0|3433.0|15036.0|55.0|14207.0|0.0|0.0|GMX RESOURCES
878|2012|144554.0|144392.0|253285.0|1517.0|193667.0|82113.0|0.0|GMX RESOURCES
879|2013|216767.0|287676.0|376585.0|3194.0|233254.0|212066.0|0.0|GMX RESOURCES
880|2009|206.0|0.0|1614.0|71.0|206.0|0.0|0.0|GOLDEN EYE RESOURCES
881|2010|0.0|0.0|0.0|0.0|138.0|0.0|0.0|GOLDEN EYE RESOURCES
882|2011|0.0|0.0|0.0|0.0|0.0|0.0|0.0|GOLDEN EYE RESOURCES
883|2009|32630.0|0.0|854525.0|6183.0|33188.0|0.0|0.0|GREAT AMERICAN ROYALTIES
884|2010|33098.0|0.0|843725.0|6542.0|32976.0|0.0|0.0|GREAT AMERICAN ROYALTIES
885|2011|27015.0|0.0|697082.0|5493.0|26818.0|0.0|0.0|GREAT AMERICAN ROYALTIES
886|2012|21310.0|0.0|543395.0|4078.0|21671.0|0.0|0.0|GREAT AMERICAN ROYALTIES
887|2013|21588.0|0.0|516570.0|4113.0|21632.0|0.0|0.0|GREAT AMERICAN ROYALTIES
888|2014|20363.0|0.0|480136.0|3847.0|20616.0|0.0|0.0|GREAT AMERICAN ROYALTIES
889|2015|8332.0|0.0|177708.0|1259.0|8196.0|0.0|0.0|GREAT AMERICAN ROYALTIES
890|2016|9984.0|0.0|243899.0|1355.0|9042.0|0.0|0.0|GREAT AMERICAN ROYALTIES
891|2017|16294.0|0.0|473890.0|2717.0|17035.0|0.0|0.0|GREAT AMERICAN ROYALTIES
892|2018|20901.0|0.0|562390.0|3744.0|20581.0|0.0|0.0|GREAT AMERICAN ROYALTIES
893|2019|17277.0|0.0|501126.0|3200.0|17534.0|0.0|0.0|GREAT AMERICAN ROYALTIES
894|2011|854.0|0.0|146.0|38.0|670.0|0.0|0.0|HALEK OPERATING ND
895|2012|486.0|0.0|21.0|61.0|226.0|0.0|0.0|HALEK OPERATING ND
896|2013|0.0|0.0|0.0|0.0|0.0|0.0|0.0|HALEK OPERATING ND
897|2014|70.0|0.0|0.0|0.0|0.0|0.0|0.0|HAMM & PHILLIPS SERVICE COMPANY
898|2015|405.0|0.0|0.0|0.0|356.0|0.0|0.0|HAMM & PHILLIPS SERVICE COMPANY
899|2013|5679.0|0.0|0.0|0.0|5547.0|0.0|0.0|HANNA SWD
900|2014|7616.0|0.0|0.0|0.0|7506.0|0.0|0.0|HANNA SWD
901|2015|15434.0|0.0|0.0|0.0|15288.0|0.0|0.0|HANNA SWD
902|2016|22561.0|0.0|0.0|0.0|22321.0|0.0|0.0|HANNA SWD
903|2017|67591.0|0.0|0.0|0.0|67475.0|0.0|0.0|HANNA SWD
904|2018|67491.0|0.0|0.0|0.0|67592.0|0.0|0.0|HANNA SWD
905|2019|61026.0|0.0|0.0|0.0|61028.0|0.0|0.0|HANNA SWD
906|2009|172.0|0.0|0.0|0.0|300.0|0.0|0.0|HEADINGTON OIL COMPANY
907|2010|131.0|0.0|0.0|0.0|0.0|0.0|0.0|HEADINGTON OIL COMPANY
908|2011|181.0|0.0|0.0|0.0|0.0|0.0|0.0|HEADINGTON OIL COMPANY
909|2009|223845.0|238914.0|23763.0|3359.0|240101.0|231397.0|0.0|HELIS OIL & GAS COMPANY
910|2010|488191.0|588654.0|107877.0|4002.0|532595.0|503035.0|0.0|HELIS OIL & GAS COMPANY
911|2011|1144547.0|1347649.0|284279.0|5748.0|1276436.0|1259001.0|0.0|HELIS OIL & GAS COMPANY
912|2012|2015583.0|2299779.0|588253.0|7041.0|2535705.0|2100822.0|0.0|HELIS OIL & GAS COMPANY
913|2016|2278.0|0.0|0.0|0.0|2278.0|0.0|0.0|HENRY HILL OIL SERVICES
914|2017|13874.0|0.0|0.0|0.0|13420.0|0.0|0.0|HENRY HILL OIL SERVICES
915|2018|21355.0|0.0|0.0|0.0|21134.0|0.0|0.0|HENRY HILL OIL SERVICES
916|2019|23129.0|0.0|0.0|0.0|23462.0|0.0|0.0|HENRY HILL OIL SERVICES
917|2016|0.0|0.0|0.0|0.0|0.0|0.0|0.0|HEP HB DISPOSAL
918|2017|14.0|0.0|0.0|0.0|0.0|0.0|0.0|HEP HB DISPOSAL
919|2018|90.0|0.0|0.0|0.0|233.0|0.0|0.0|HEP HB DISPOSAL
920|2019|83.0|0.0|0.0|0.0|0.0|0.0|0.0|HEP HB DISPOSAL
921|2013|4849807.0|7089296.0|3461545.0|43542.0|4832071.0|4008792.0|0.0|HESS
922|2014|33707653.0|53548626.0|24635261.0|307874.0|33797496.0|37999591.0|0.0|HESS
923|2015|42431760.0|74656988.0|28999507.0|398256.0|42737817.0|60176801.0|9093459.0|HESS
924|2016|35302241.0|67583728.0|25138774.0|420063.0|35237473.0|56453505.0|9448060.0|HESS
925|2017|33395501.0|71270498.0|22370407.0|438587.0|33549579.0|59589351.0|9879010.0|HESS
926|2018|36420336.0|78618287.0|26739866.0|457249.0|36417833.0|62770685.0|13890800.0|HESS
927|2019|42987750.0|93737479.0|34547555.0|453329.0|43973857.0|74464794.0|18114603.0|HESS
928|2009|6039584.0|22864036.0|18530064.0|137096.0|6801142.0|21831432.0|0.0|HESS
929|2010|6494000.0|22350602.0|16670952.0|142966.0|7274145.0|22224026.0|0.0|HESS
930|2011|13181774.0|27682942.0|19529901.0|172794.0|13630059.0|22437485.0|0.0|HESS
931|2012|22571087.0|40910763.0|25589098.0|220358.0|24227057.0|29249820.0|0.0|HESS
932|2013|22124406.0|37644805.0|20919235.0|212644.0|22572869.0|28680162.0|0.0|HESS
933|2014|3437.0|1692.0|7654.0|334.0|3435.0|0.0|0.0|HESS
934|2016|1197.0|0.0|121.0|134.0|1394.0|0.0|0.0|HIGH PLAINS OPERATING
935|2017|3005.0|0.0|325.0|365.0|3201.0|0.0|0.0|HIGH PLAINS OPERATING
936|2018|3043.0|0.0|349.0|365.0|3099.0|0.0|0.0|HIGH PLAINS OPERATING
937|2019|2975.0|0.0|329.0|365.0|2851.0|0.0|0.0|HIGH PLAINS OPERATING
938|2010|644.0|0.0|0.0|0.0|564.0|0.0|0.0|HIGHLANDS PARTNERS
939|2011|1255.0|0.0|0.0|31.0|1027.0|0.0|0.0|HIGHLANDS PARTNERS
940|2012|4895.0|0.0|0.0|29.0|4895.0|0.0|0.0|HIGHLANDS PARTNERS
941|2013|7629.0|0.0|0.0|0.0|7629.0|0.0|0.0|HIGHLANDS PARTNERS
942|2014|7294.0|0.0|0.0|31.0|7294.0|0.0|0.0|HIGHLANDS PARTNERS
943|2015|6993.0|0.0|0.0|0.0|6993.0|0.0|0.0|HIGHLANDS PARTNERS
944|2016|2587.0|0.0|0.0|0.0|2587.0|0.0|0.0|HIGHLANDS PARTNERS
945|2017|1503.0|0.0|0.0|0.0|1503.0|0.0|0.0|HIGHLANDS PARTNERS
946|2018|4292.0|0.0|0.0|0.0|4292.0|0.0|0.0|HIGHLANDS PARTNERS
947|2019|2686.0|0.0|0.0|0.0|2686.0|0.0|0.0|HIGHLANDS PARTNERS
948|2011|176.0|0.0|0.0|31.0|176.0|0.0|0.0|HILAND PARTNERS
949|2012|3282.0|0.0|0.0|0.0|3282.0|0.0|0.0|HILAND PARTNERS
950|2013|78807.0|0.0|0.0|0.0|78807.0|0.0|0.0|HILAND PARTNERS
951|2014|196031.0|0.0|0.0|0.0|196031.0|0.0|0.0|HILAND PARTNERS
952|2015|234965.0|0.0|0.0|0.0|332500.0|0.0|0.0|HILAND PARTNERS
953|2016|0.0|0.0|0.0|0.0|340066.0|0.0|0.0|HILAND PARTNERS
954|2017|0.0|0.0|0.0|0.0|504641.0|0.0|0.0|HILAND PARTNERS
955|2018|0.0|0.0|0.0|0.0|673648.0|0.0|0.0|HILAND PARTNERS
956|2019|0.0|0.0|0.0|0.0|760056.0|0.0|0.0|HILAND PARTNERS
957|2017|0.0|0.0|0.0|0.0|0.0|0.0|0.0|HJG NORTH DAKOTA-CARTWRIGHT
958|2018|5.0|0.0|0.0|0.0|0.0|0.0|0.0|HJG NORTH DAKOTA-CARTWRIGHT
959|2019|853.0|0.0|0.0|0.0|659.0|0.0|0.0|HJG NORTH DAKOTA-CARTWRIGHT
960|2013|1978.0|0.0|0.0|0.0|1902.0|0.0|0.0|HOLE IN THE GROUND DISPOSAL
961|2014|756.0|0.0|0.0|0.0|900.0|0.0|0.0|HOLE IN THE GROUND DISPOSAL
962|2015|821.0|0.0|0.0|0.0|793.0|0.0|0.0|HOLE IN THE GROUND DISPOSAL
963|2014|798.0|0.0|0.0|0.0|1073.0|0.0|0.0|HORIZON-CARTWRIGHT
964|2015|854.0|0.0|0.0|0.0|1093.0|0.0|0.0|HORIZON-CARTWRIGHT
965|2015|8870.0|0.0|0.0|0.0|9140.0|0.0|0.0|HORIZON-OLSON
966|2016|3330.0|0.0|0.0|0.0|3576.0|0.0|0.0|HORIZON-OLSON
967|2017|2990.0|0.0|0.0|0.0|2730.0|0.0|0.0|HORIZON-OLSON
968|2018|4813.0|0.0|0.0|0.0|4813.0|0.0|0.0|HORIZON-OLSON
969|2019|10819.0|0.0|0.0|0.0|10819.0|0.0|0.0|HORIZON-OLSON
970|2013|6151342.0|6460800.0|5801627.0|49357.0|6453411.0|1971488.0|0.0|HRC OPERATING
971|2014|12806720.0|12811822.0|12468311.0|77482.0|13744095.0|7251451.0|0.0|HRC OPERATING
972|2015|10996178.0|11357804.0|9565922.0|73365.0|13613217.0|11455179.0|989644.0|HRC OPERATING
973|2016|11188320.0|12990841.0|10573332.0|79982.0|12670868.0|12579156.0|1206830.0|HRC OPERATING
974|2017|11039471.0|14823994.0|11011702.0|87748.0|12959493.0|12573343.0|2798896.0|HRC OPERATING
975|2009|1583916.0|504567.0|251288.0|5531.0|1916889.0|386523.0|0.0|HUNT CONSOLIDATED
976|2010|2050886.0|739610.0|739984.0|10259.0|2357637.0|457691.0|0.0|HUNT CONSOLIDATED
977|2011|2508712.0|979209.0|1757204.0|15510.0|2713310.0|431860.0|0.0|HUNT CONSOLIDATED
978|2012|3224380.0|1735241.0|2263579.0|24383.0|3419250.0|915514.0|0.0|HUNT CONSOLIDATED
979|2013|3502431.0|2482977.0|3511028.0|33186.0|3615818.0|1506613.0|0.0|HUNT CONSOLIDATED
980|2014|3527634.0|3068896.0|4545706.0|42196.0|3794157.0|1792932.0|0.0|HUNT CONSOLIDATED
981|2015|3767659.0|3497982.0|5609927.0|51159.0|3881544.0|2189143.0|243312.0|HUNT CONSOLIDATED
982|2016|2629716.0|2799211.0|4273560.0|50980.0|2621610.0|1941555.0|151099.0|HUNT CONSOLIDATED
983|2017|1978580.0|2093828.0|3108615.0|48278.0|1995822.0|1212640.0|196614.0|HUNT CONSOLIDATED
984|2018|2065864.0|2033428.0|3189561.0|45682.0|2097787.0|989556.0|397201.0|HUNT CONSOLIDATED
985|2019|3751329.0|3035116.0|6838438.0|49067.0|3793477.0|1691536.0|646688.0|HUNT CONSOLIDATED
986|2018|3338.0|0.0|0.0|31.0|3017.0|0.0|0.0|HYDRA SERVICES
987|2019|7220.0|0.0|0.0|0.0|5954.0|0.0|0.0|HYDRA SERVICES
988|2009|0.0|90.0|0.0|0.0|0.0|0.0|0.0|I. J. WILHITE-GLEN BURTON
989|2013|134525.0|0.0|0.0|0.0|134525.0|0.0|0.0|IHD LIQUIDS MANAGEMENT
990|2014|56257.0|0.0|0.0|0.0|56257.0|0.0|0.0|IHD LIQUIDS MANAGEMENT
991|2015|277778.0|0.0|0.0|0.0|277778.0|0.0|0.0|IHD LIQUIDS MANAGEMENT
992|2016|329842.0|0.0|0.0|0.0|329842.0|0.0|0.0|IHD LIQUIDS MANAGEMENT
993|2017|390399.0|0.0|0.0|0.0|390399.0|0.0|0.0|IHD LIQUIDS MANAGEMENT
994|2018|540567.0|0.0|0.0|0.0|540567.0|0.0|0.0|IHD LIQUIDS MANAGEMENT
995|2019|735769.0|0.0|0.0|0.0|735769.0|0.0|0.0|IHD LIQUIDS MANAGEMENT
996|2014|224315.0|0.0|0.0|0.0|224315.0|0.0|0.0|IHD SOLIDS MANAGEMENT
997|2009|598.0|16062.0|1034.0|284.0|999.0|15582.0|0.0|IMPERIAL OIL OF NORTH DAKOTA
998|2010|458.0|9905.0|766.0|255.0|416.0|9202.0|0.0|IMPERIAL OIL OF NORTH DAKOTA
999|2011|155.0|3633.0|370.0|82.0|198.0|3413.0|0.0|IMPERIAL OIL OF NORTH DAKOTA
1000|2012|130.0|4318.0|320.0|49.0|0.0|4078.0|0.0|IMPERIAL OIL OF NORTH DAKOTA
1001|2013|218.0|2807.0|392.0|80.0|0.0|2587.0|0.0|IMPERIAL OIL OF NORTH DAKOTA
1002|2014|186.0|980.0|267.0|150.0|194.0|776.0|0.0|IMPERIAL OIL OF NORTH DAKOTA
1003|2015|50.0|2372.0|58.0|178.0|0.0|2132.0|0.0|IMPERIAL OIL OF NORTH DAKOTA
1004|2016|102.0|2822.0|23.0|133.0|186.0|2602.0|0.0|IMPERIAL OIL OF NORTH DAKOTA
1005|2017|158.0|3077.0|108.0|122.0|0.0|2875.0|0.0|IMPERIAL OIL OF NORTH DAKOTA
1006|2018|186.0|1497.0|24.0|160.0|171.0|1337.0|0.0|IMPERIAL OIL OF NORTH DAKOTA
1007|2019|121.0|1428.0|67.0|111.0|185.0|1288.0|0.0|IMPERIAL OIL OF NORTH DAKOTA
1008|2017|144158.0|291138.0|217138.0|4159.0|158899.0|229658.0|9059.0|IRON OIL OPERATING
1009|2018|342102.0|619299.0|618660.0|7309.0|387745.0|416301.0|63971.0|IRON OIL OPERATING
1010|2019|534105.0|980284.0|1158879.0|7512.0|534741.0|711412.0|74518.0|IRON OIL OPERATING
1011|2009|0.0|0.0|0.0|0.0|0.0|0.0|0.0|J&M DISPOSAL
1012|2010|0.0|0.0|0.0|0.0|0.0|0.0|0.0|J&M DISPOSAL
1013|2011|1985.0|0.0|0.0|0.0|1985.0|0.0|0.0|J&M DISPOSAL
1014|2012|847.0|0.0|0.0|0.0|847.0|0.0|0.0|J&M DISPOSAL
1015|2013|1734.0|0.0|0.0|0.0|1734.0|0.0|0.0|J&M DISPOSAL
1016|2014|2282.0|0.0|0.0|0.0|2282.0|0.0|0.0|J&M DISPOSAL
1017|2015|2790.0|0.0|0.0|0.0|2790.0|0.0|0.0|J&M DISPOSAL
1018|2016|900.0|0.0|0.0|0.0|900.0|0.0|0.0|J&M DISPOSAL
1019|2017|1313.0|0.0|0.0|0.0|1313.0|0.0|0.0|J&M DISPOSAL
1020|2018|1110.0|0.0|0.0|0.0|1110.0|0.0|0.0|J&M DISPOSAL
1021|2019|0.0|0.0|0.0|0.0|0.0|0.0|0.0|J&M DISPOSAL
1022|2009|21474.0|30555.0|87182.0|1650.0|20504.0|11804.0|0.0|J.P. OIL COMPANY
1023|2010|21881.0|33827.0|93135.0|1745.0|21314.0|13571.0|0.0|J.P. OIL COMPANY
1024|2012|864.0|0.0|32342.0|104.0|410.0|0.0|0.0|JAMES M PETERSON
1025|2013|968.0|0.0|59242.0|289.0|1142.0|0.0|0.0|JAMES M PETERSON
1026|2014|559.0|0.0|86312.0|273.0|714.0|0.0|0.0|JAMES M PETERSON
1027|2015|38.0|0.0|9999.0|31.0|0.0|0.0|0.0|JAMES M PETERSON
1028|2016|15.0|0.0|3300.0|14.0|0.0|0.0|0.0|JAMES M PETERSON
1029|2017|4.0|0.0|480.0|4.0|151.0|0.0|0.0|JAMES M PETERSON
1030|2018|176.0|0.0|26620.0|79.0|0.0|0.0|0.0|JAMES M PETERSON
1031|2019|337.0|0.0|66540.0|188.0|482.0|0.0|0.0|JAMES M PETERSON
1032|2009|10.0|0.0|1434.0|13.0|0.0|0.0|0.0|JAMES PETERSON
1033|2010|5.0|0.0|806.0|6.0|0.0|0.0|0.0|JAMES PETERSON
1034|2009|16906.0|0.0|16834.0|1181.0|18169.0|0.0|0.0|JAYHAWK ENERGY
1035|2010|18172.0|0.0|20691.0|1815.0|17366.0|0.0|0.0|JAYHAWK ENERGY
1036|2011|8988.0|0.0|7943.0|562.0|9689.0|0.0|0.0|JAYHAWK ENERGY
1037|2012|15378.0|0.0|19804.0|1299.0|15712.0|0.0|0.0|JAYHAWK ENERGY
1038|2013|8870.0|0.0|16978.0|758.0|8710.0|0.0|0.0|JAYHAWK ENERGY
1039|2014|10376.0|0.0|17531.0|869.0|10381.0|0.0|0.0|JAYHAWK ENERGY
1040|2015|12444.0|0.0|21021.0|1033.0|11442.0|0.0|0.0|JAYHAWK ENERGY
1041|2016|5415.0|0.0|11436.0|393.0|5702.0|0.0|0.0|JAYHAWK ENERGY
1042|2009|2649.0|3456.0|1651.0|450.0|2681.0|3456.0|0.0|JENEX OPERATING
1043|2010|1865.0|1514.0|1111.0|304.0|1934.0|1514.0|0.0|JENEX OPERATING
1044|2011|1604.0|292.0|229.0|142.0|1312.0|292.0|0.0|JENEX OPERATING
1045|2012|20.0|0.0|0.0|62.0|0.0|0.0|0.0|JENEX OPERATING
1046|2013|584.0|0.0|0.0|116.0|639.0|0.0|0.0|JENEX OPERATING
1047|2014|146.0|0.0|294.0|31.0|421.0|0.0|0.0|JENEX OPERATING
1048|2009|877.0|0.0|457.0|164.0|800.0|0.0|0.0|JERRY E TUCKER
1049|2010|640.0|0.0|312.0|127.0|807.0|0.0|0.0|JERRY E TUCKER
1050|2011|183.0|0.0|108.0|26.0|235.0|0.0|0.0|JERRY E TUCKER
1051|2009|20295.0|21676.0|41888.0|1084.0|20853.0|12978.0|0.0|JETTISON
1052|2010|23548.0|23126.0|63744.0|1514.0|24107.0|13724.0|0.0|JETTISON
1053|2011|23781.0|22065.0|113066.0|1491.0|23749.0|10369.0|0.0|JETTISON
1054|2012|23846.0|24472.0|59028.0|1543.0|23819.0|10579.0|0.0|JETTISON
1055|2013|19951.0|22093.0|34500.0|1301.0|20103.0|8008.0|0.0|JETTISON
1056|2014|14913.0|15140.0|19380.0|947.0|14820.0|4674.0|0.0|JETTISON
1057|2015|15096.0|17472.0|10878.0|877.0|15377.0|7542.0|3064.0|JETTISON
1058|2016|12631.0|9046.0|10466.0|629.0|12204.0|0.0|7786.0|JETTISON
1059|2017|14827.0|5298.0|10454.0|868.0|14495.0|0.0|5192.0|JETTISON
1060|2018|11864.0|5336.0|11727.0|901.0|12200.0|0.0|3954.0|JETTISON
1061|2019|9003.0|10387.0|5658.0|710.0|9215.0|0.0|5326.0|JETTISON
1062|2009|8853.0|10962.0|62412.0|1046.0|8423.0|1219.0|0.0|JORDAN EXPLORATION COMPANY
1063|2010|7586.0|6542.0|55122.0|823.0|8022.0|859.0|0.0|JORDAN EXPLORATION COMPANY
1064|2011|11829.0|12726.0|54538.0|1193.0|11654.0|1841.0|0.0|JORDAN EXPLORATION COMPANY
1065|2012|11363.0|18769.0|54238.0|1403.0|11340.0|1772.0|0.0|JORDAN EXPLORATION COMPANY
1066|2013|14493.0|26395.0|51629.0|1267.0|14837.0|731.0|0.0|JORDAN EXPLORATION COMPANY
1067|2014|15413.0|34465.0|24393.0|1106.0|15116.0|1282.0|0.0|JORDAN EXPLORATION COMPANY
1068|2015|6549.0|7801.0|28082.0|855.0|7155.0|1376.0|3632.0|JORDAN EXPLORATION COMPANY
1069|2016|5466.0|9494.0|11854.0|324.0|5017.0|1.0|9493.0|JORDAN EXPLORATION COMPANY
1070|2017|8595.0|19129.0|15480.0|365.0|8510.0|0.0|18657.0|JORDAN EXPLORATION COMPANY
1071|2018|10033.0|19251.0|32311.0|581.0|9959.0|0.0|18159.0|JORDAN EXPLORATION COMPANY
1072|2019|8918.0|22352.0|23889.0|623.0|9101.0|0.0|22352.0|JORDAN EXPLORATION COMPANY
1073|2009|500.0|0.0|0.0|0.0|246.0|0.0|0.0|K T ENTERPRISES
1074|2010|900.0|0.0|0.0|0.0|1289.0|0.0|0.0|K T ENTERPRISES
1075|2011|2157.0|0.0|0.0|0.0|616.0|0.0|0.0|K T ENTERPRISES
1076|2012|3075.0|0.0|0.0|0.0|3075.0|0.0|0.0|K T ENTERPRISES
1077|2017|0.0|0.0|0.0|0.0|0.0|0.0|0.0|K T ENTERPRISES
1078|2018|3376.0|0.0|0.0|0.0|2756.0|0.0|0.0|K T ENTERPRISES
1079|2019|7198.0|0.0|0.0|0.0|7803.0|0.0|0.0|K T ENTERPRISES
1080|2009|0.0|0.0|0.0|0.0|0.0|0.0|0.0|K&J OPERATING
1081|2010|0.0|0.0|0.0|0.0|0.0|0.0|0.0|K&J OPERATING
1082|2009|19683.0|0.0|2543.0|1732.0|19289.0|0.0|0.0|KAISER-FRANCIS OIL
1083|2010|18739.0|0.0|2840.0|1691.0|19877.0|0.0|0.0|KAISER-FRANCIS OIL
1084|2011|15004.0|0.0|1931.0|1113.0|14615.0|0.0|0.0|KAISER-FRANCIS OIL
1085|2012|27201.0|0.0|5813.0|2166.0|27557.0|0.0|0.0|KAISER-FRANCIS OIL
1086|2013|21517.0|0.0|4079.0|2041.0|23722.0|0.0|0.0|KAISER-FRANCIS OIL
1087|2014|22605.0|0.0|4490.0|2255.0|22437.0|0.0|0.0|KAISER-FRANCIS OIL
1088|2015|184164.0|181023.0|71927.0|5305.0|188798.0|170484.0|0.0|KAISER-FRANCIS OIL
1089|2016|1456542.0|1666908.0|727858.0|34774.0|1398653.0|1480395.0|69203.0|KAISER-FRANCIS OIL
1090|2017|1328501.0|1838787.0|764092.0|34790.0|1372695.0|1610573.0|93215.0|KAISER-FRANCIS OIL
1091|2018|959849.0|1443555.0|561214.0|32408.0|961139.0|1064804.0|247542.0|KAISER-FRANCIS OIL
1092|2019|358616.0|394813.0|268197.0|17391.0|370426.0|296754.0|19577.0|KAISER-FRANCIS OIL
1093|2013|2706.0|0.0|0.0|0.0|2706.0|0.0|0.0|KEY ENERGY SERVICES
1094|2014|2764.0|0.0|0.0|0.0|2708.0|0.0|0.0|KEY ENERGY SERVICES
1095|2015|2833.0|0.0|0.0|0.0|2833.0|0.0|0.0|KEY ENERGY SERVICES
1096|2016|920.0|0.0|0.0|0.0|980.0|0.0|0.0|KEY ENERGY SERVICES
1097|2014|26077.0|0.0|7107.0|0.0|25811.0|0.0|0.0|KOCH HYDROCARBON
1098|2015|20827.0|0.0|4206.0|0.0|21251.0|0.0|0.0|KOCH HYDROCARBON
1099|2016|12196.0|0.0|2529.0|0.0|12216.0|0.0|0.0|KOCH HYDROCARBON
1100|2017|14934.0|0.0|3968.0|0.0|14947.0|0.0|0.0|KOCH HYDROCARBON
1101|2018|28292.0|0.0|12016.0|0.0|28094.0|0.0|0.0|KOCH HYDROCARBON
1102|2019|18545.0|0.0|4032.0|0.0|18744.0|0.0|0.0|KOCH HYDROCARBON
1103|2019|111323.0|90653.0|453764.0|164.0|120285.0|0.0|82600.0|KODA RESOURCES OPERATING
1104|2009|253861.0|183761.0|82471.0|1716.0|346371.0|11831.0|0.0|KODIAK OIL & GAS (USA
1105|2010|831870.0|655069.0|358179.0|4392.0|853966.0|24009.0|0.0|KODIAK OIL & GAS (USA
1106|2011|2068059.0|1973991.0|1032399.0|9011.0|2123854.0|675782.0|0.0|KODIAK OIL & GAS (USA
1107|2012|6034174.0|8368350.0|4328198.0|29454.0|6744753.0|4670456.0|0.0|KODIAK OIL & GAS (USA
1108|2013|12168933.0|17495178.0|11505414.0|57217.0|12470378.0|9633158.0|0.0|KODIAK OIL & GAS (USA
